ISO 8601 UTC,q_cms_hb,Value,TP,NO3_source,TP_source
2022-12-31T02:45:00Z,4.237052058,3.180733021,0.156394463,sensor,sensor
2022-12-31T03:00:00Z,4.112233077,3.17709134,0.147632416,sensor,sensor
2022-12-31T03:15:00Z,4.084781582,3.2021682,0.106887394,sensor,sensor
2022-12-31T03:30:00Z,4.098494346,3.191473025,0.130503575,sensor,sensor
2022-12-31T03:45:00Z,4.057433911,3.165741462,0.136852946,sensor,sensor
2022-12-31T04:00:00Z,4.29320475,3.164929679,0.124448276,sensor,sensor
2022-12-31T04:15:00Z,4.098494346,3.159405585,0.105733806,sensor,sensor
2022-12-31T04:30:00Z,3.989518374,3.152625754,0.149129556,sensor,sensor
2022-12-31T04:45:00Z,4.030189975,3.152889994,0.143653579,sensor,sensor
2022-12-31T05:00:00Z,NA,3.162909621,0.103042912,sensor,sensor
2022-12-31T05:15:00Z,3.935651795,3.179698073,0.094592666,sensor,sensor
2022-12-31T05:30:00Z,4.003049682,3.148325987,0.130013479,sensor,sensor
2022-12-31T05:45:00Z,3.711320817,3.158578656,0.111991102,sensor,sensor
2022-12-31T06:00:00Z,3.976012942,3.167201545,0.09783751,sensor,sensor
2022-12-31T06:15:00Z,4.003049682,3.144513333,0.127632165,sensor,sensor
2022-12-31T06:30:00Z,3.895523128,3.157565928,0.114860783,sensor,sensor
2022-12-31T06:45:00Z,3.895523128,3.152887427,0.110918061,sensor,sensor
2022-12-31T07:00:00Z,3.922249756,3.173671801,0.081314735,sensor,sensor
2022-12-31T07:15:00Z,3.882198515,3.176874598,0.092748037,sensor,sensor
2022-12-31T07:30:00Z,3.882198515,3.161330458,0.105114704,sensor,sensor
2022-12-31T07:45:00Z,3.842379341,3.177331492,0.099110151,sensor,sensor
2022-12-31T08:00:00Z,3.802791925,3.164897953,0.140398985,sensor,sensor
2022-12-31T08:15:00Z,3.789647568,3.21026872,0.079666618,sensor,sensor
2022-12-31T08:30:00Z,3.685417106,3.222437191,0.054237606,sensor,sensor
2022-12-31T08:45:00Z,4.016606879,3.223508088,0.096092299,sensor,sensor
2022-12-31T09:00:00Z,4.003049682,3.243584969,0.088336224,sensor,sensor
2022-12-31T09:15:00Z,3.73732707,3.243349103,0.105949196,sensor,sensor
2022-12-31T09:30:00Z,3.962533376,3.24190351,0.117353247,sensor,sensor
2022-12-31T09:45:00Z,3.789647568,3.265379118,0.104431874,sensor,sensor
2022-12-31T10:00:00Z,3.922249756,3.312624683,0.041270979,sensor,sensor
2022-12-31T10:15:00Z,3.895523128,3.301820727,0.075141368,sensor,sensor
2022-12-31T10:30:00Z,3.922249756,3.305366188,0.091060889,sensor,sensor
2022-12-31T10:45:00Z,3.882198515,3.32118605,0.086706196,sensor,sensor
2022-12-31T11:00:00Z,3.73732707,3.326158303,0.097865345,sensor,sensor
2022-12-31T11:15:00Z,3.868899687,3.339527217,0.080416036,sensor,sensor
2022-12-31T11:30:00Z,3.855626632,3.349583689,0.071428481,sensor,sensor
2022-12-31T11:45:00Z,3.763435956,3.356613353,0.079141454,sensor,sensor
2022-12-31T12:00:00Z,3.646753597,3.362842027,0.086979111,sensor,sensor
2022-12-31T12:15:00Z,3.60832028,3.367608881,0.076258824,sensor,sensor
2022-12-31T12:30:00Z,3.72431112,3.378984909,0.055083297,sensor,sensor
2022-12-31T12:45:00Z,3.595560273,3.374312082,0.060645867,sensor,sensor
2022-12-31T13:00:00Z,3.73732707,3.375996397,0.057732389,sensor,sensor
2022-12-31T13:15:00Z,3.659615841,3.37169999,0.089737857,sensor,sensor
2022-12-31T13:30:00Z,3.570116837,3.386246592,0.062585214,sensor,sensor
2022-12-31T13:45:00Z,3.557433384,3.382604025,0.056099821,sensor,sensor
2022-12-31T14:00:00Z,3.60832028,3.380426017,0.06666472,sensor,sensor
2022-12-31T14:15:00Z,3.481867641,3.388252225,0.060183146,sensor,sensor
2022-12-31T14:30:00Z,3.557433384,3.402867353,0.047647791,sensor,sensor
2022-12-31T14:45:00Z,3.357957351,3.417042894,0.021380985,sensor,sensor
2022-12-31T15:00:00Z,3.544775426,3.401316029,0.063612666,sensor,sensor
2022-12-31T15:15:00Z,3.557433384,3.372948775,0.093443128,sensor,sensor
2022-12-31T15:30:00Z,3.519535946,3.412150305,0.049200207,sensor,sensor
2022-12-31T15:45:00Z,3.519535946,3.414857547,0.060324198,sensor,sensor
2022-12-31T16:00:00Z,3.469362402,3.425718421,0.055369193,sensor,sensor
2022-12-31T16:15:00Z,3.456882575,3.439285837,0.027401781,sensor,sensor
2022-12-31T16:30:00Z,3.481867641,3.437363517,0.057902774,sensor,sensor
2022-12-31T16:45:00Z,3.544775426,3.433852616,0.057951897,sensor,sensor
2022-12-31T17:00:00Z,3.456882575,3.426540488,0.086781349,sensor,sensor
2022-12-31T17:15:00Z,3.407217146,3.450265048,0.055765412,sensor,sensor
2022-12-31T17:30:00Z,3.333479327,3.440579239,0.0729549,sensor,sensor
2022-12-31T17:45:00Z,3.394864199,3.450979655,0.055150379,sensor,sensor
2022-12-31T18:00:00Z,3.407217146,3.44245893,0.081883766,sensor,sensor
2022-12-31T18:15:00Z,3.419595445,3.456499593,0.05391992,sensor,sensor
2022-12-31T18:30:00Z,3.506954401,3.459764534,0.059063804,sensor,sensor
2022-12-31T18:45:00Z,3.506954401,3.451662778,0.09229063,sensor,sensor
2022-12-31T19:00:00Z,3.382536592,3.461563373,0.077629088,sensor,sensor
2022-12-31T19:15:00Z,3.419595445,3.459009037,0.098120646,sensor,sensor
2022-12-31T19:30:00Z,3.407217146,3.479773606,0.083050154,sensor,sensor
2022-12-31T19:45:00Z,3.321278241,3.482237113,0.092131696,sensor,sensor
2022-12-31T20:00:00Z,3.321278241,3.512017493,0.049639783,sensor,sensor
2022-12-31T20:15:00Z,3.357957351,3.511117905,0.085001831,sensor,sensor
2022-12-31T20:30:00Z,3.394864199,3.546045176,0.039448437,sensor,sensor
2022-12-31T20:45:00Z,3.296951863,3.553867967,0.056553804,sensor,sensor
2022-12-31T21:00:00Z,3.419595445,3.559263208,0.058513333,sensor,sensor
2022-12-31T21:15:00Z,3.333479327,3.570990403,0.055851382,sensor,sensor
2022-12-31T21:30:00Z,3.519535946,3.585091748,0.06754783,sensor,sensor
2022-12-31T21:45:00Z,3.582825796,3.607269753,0.031831074,sensor,sensor
2022-12-31T22:00:00Z,3.382536592,3.595441929,0.071639645,sensor,sensor
2022-12-31T22:15:00Z,3.212604092,3.627855655,0.038302232,sensor,sensor
2022-12-31T22:30:00Z,3.284826545,3.617291296,0.058925186,sensor,sensor
2022-12-31T22:45:00Z,3.333479327,3.638585329,0.051915537,sensor,sensor
2022-12-31T23:00:00Z,3.333479327,3.631476099,0.076805013,sensor,sensor
2022-12-31T23:15:00Z,3.382536592,3.66375266,0.040268805,sensor,sensor
2022-12-31T23:30:00Z,3.284826545,3.646902532,0.097368936,sensor,sensor
2022-12-31T23:45:00Z,3.382536592,3.662918654,0.079076577,sensor,sensor
2023-01-01T00:00:00Z,3.407217146,3.687140514,0.062629874,sensor,sensor
2023-01-01T00:15:00Z,3.456882575,3.682457614,0.076442856,sensor,sensor
2023-01-01T00:30:00Z,3.212604092,3.689452533,0.087178942,sensor,sensor
2023-01-01T00:45:00Z,3.394864199,3.710457656,0.061942844,sensor,sensor
2023-01-01T01:00:00Z,3.407217146,3.705991991,0.110452969,sensor,sensor
2023-01-01T01:15:00Z,3.309102424,3.73154271,0.067977555,sensor,sensor
2023-01-01T01:30:00Z,3.321278241,3.740876546,0.042598846,sensor,sensor
2023-01-01T01:45:00Z,3.370234313,3.735818053,0.063198414,sensor,sensor
2023-01-01T02:00:00Z,3.248601938,3.744518668,0.063320884,sensor,sensor
2023-01-01T02:15:00Z,3.370234313,3.743760864,0.077828466,sensor,sensor
2023-01-01T02:30:00Z,3.382536592,3.744285325,0.088846548,sensor,sensor
2023-01-01T02:45:00Z,3.296951863,3.75972978,0.065077892,sensor,sensor
2023-01-01T03:00:00Z,3.469362402,3.764292255,0.069521137,sensor,sensor
2023-01-01T03:15:00Z,3.284826545,3.782495083,0.058899538,sensor,sensor
2023-01-01T03:30:00Z,3.345705693,3.784045828,0.055750689,sensor,sensor
2023-01-01T03:45:00Z,3.444428148,3.790083622,0.092176025,sensor,sensor
2023-01-01T04:00:00Z,3.519535946,3.82814832,0.058182308,sensor,sensor
2023-01-01T04:15:00Z,3.595560273,3.837642444,0.063811506,sensor,sensor
2023-01-01T04:30:00Z,3.672503673,3.844261297,0.086036837,sensor,sensor
2023-01-01T04:45:00Z,3.544775426,3.856801844,0.086292002,sensor,sensor
2023-01-01T05:00:00Z,NA,3.875074751,0.084520209,sensor,sensor
2023-01-01T05:15:00Z,3.570116837,3.887580717,0.146005164,sensor,sensor
2023-01-01T05:30:00Z,3.815961999,3.913137275,0.152208891,sensor,sensor
2023-01-01T05:45:00Z,3.8291578,3.901905035,0.167930694,sensor,sensor
2023-01-01T06:00:00Z,3.895523128,3.916825872,0.152119194,sensor,sensor
2023-01-01T06:15:00Z,3.922249756,3.901172996,0.175588643,sensor,sensor
2023-01-01T06:30:00Z,3.976012942,3.886532987,0.184515528,sensor,sensor
2023-01-01T06:45:00Z,4.167447904,3.880493929,0.198036662,sensor,sensor
2023-01-01T07:00:00Z,4.464173617,3.861132099,0.17662742,sensor,sensor
2023-01-01T07:15:00Z,4.757533349,3.87184099,0.190922734,sensor,sensor
2023-01-01T07:30:00Z,4.862706711,3.876606416,0.225366306,sensor,sensor
2023-01-01T07:45:00Z,4.999841742,3.87818705,0.222006776,sensor,sensor
2023-01-01T08:00:00Z,4.938626837,3.853292567,0.263526309,sensor,sensor
2023-01-01T08:15:00Z,5.376108038,3.868150557,0.274199637,sensor,sensor
2023-01-01T08:30:00Z,5.344162736,3.850612524,0.327466636,sensor,sensor
2023-01-01T08:45:00Z,6.003605701,3.842358033,0.348701598,sensor,sensor
2023-01-01T09:00:00Z,5.392121032,3.781195905,0.391516016,sensor,sensor
2023-01-01T09:15:00Z,5.570042235,3.728206095,0.401510605,sensor,sensor
2023-01-01T09:30:00Z,5.684966378,3.698435593,0.411609024,sensor,sensor
2023-01-01T09:45:00Z,5.65199559,3.693491495,0.415918694,sensor,sensor
2023-01-01T10:00:00Z,5.440321508,3.681307721,0.417916617,sensor,sensor
2023-01-01T10:15:00Z,5.4564422,3.66350266,0.433921168,sensor,sensor
2023-01-01T10:30:00Z,5.602742437,3.684928418,0.429074578,sensor,sensor
2023-01-01T10:45:00Z,5.602742437,3.703684891,0.408659085,sensor,sensor
2023-01-01T11:00:00Z,5.918801031,3.703105423,0.399215445,sensor,sensor
2023-01-01T11:15:00Z,5.635550812,3.719340623,0.426653005,sensor,sensor
2023-01-01T11:30:00Z,5.935707452,3.745783698,0.388509548,sensor,sensor
2023-01-01T11:45:00Z,5.868245149,3.722156205,0.433066964,sensor,sensor
2023-01-01T12:00:00Z,5.684966378,3.745215827,0.412118231,sensor,sensor
2023-01-01T12:15:00Z,5.553732673,3.717329703,0.453251244,sensor,sensor
2023-01-01T12:30:00Z,5.668467442,3.751726688,0.41361106,sensor,sensor
2023-01-01T12:45:00Z,5.718045544,3.74792076,0.408442095,sensor,sensor
2023-01-01T13:00:00Z,5.767867679,3.753919312,0.367921036,sensor,sensor
2023-01-01T13:15:00Z,5.392121032,3.726450836,0.387008185,sensor,sensor
2023-01-01T13:30:00Z,5.537450123,3.696055276,0.39984291,sensor,sensor
2023-01-01T13:45:00Z,5.424227756,3.678375604,0.387230513,sensor,sensor
2023-01-01T14:00:00Z,5.488764445,3.656087164,0.387950062,sensor,sensor
2023-01-01T14:15:00Z,5.935707452,3.636145823,0.374430937,sensor,sensor
2023-01-01T14:30:00Z,5.65199559,3.593213408,0.362071401,sensor,sensor
2023-01-01T14:45:00Z,5.264769661,3.582045002,0.318116476,sensor,sensor
2023-01-01T15:00:00Z,5.553732673,3.566889169,0.32575,sensor,sensor
2023-01-01T15:15:00Z,5.344162736,3.530800432,0.355334522,sensor,sensor
2023-01-01T15:30:00Z,5.328230407,3.552934869,0.336722472,sensor,sensor
2023-01-01T15:45:00Z,5.440321508,3.569786318,0.296870903,sensor,sensor
2023-01-01T16:00:00Z,5.296446341,3.579047439,0.309420095,sensor,sensor
2023-01-01T16:15:00Z,4.90817905,3.589306334,0.294195724,sensor,sensor
2023-01-01T16:30:00Z,5.107994122,3.595422114,0.312729272,sensor,sensor
2023-01-01T16:45:00Z,5.217455807,3.61399289,0.282220442,sensor,sensor
2023-01-01T17:00:00Z,4.923389647,3.619737169,0.27230896,sensor,sensor
2023-01-01T17:15:00Z,4.877837593,3.622461244,0.289400883,sensor,sensor
2023-01-01T17:30:00Z,4.90817905,3.624873278,0.254268035,sensor,sensor
2023-01-01T17:45:00Z,4.787450344,3.632249128,0.24743058,sensor,sensor
2023-01-01T18:00:00Z,4.999841742,3.608441355,0.291183182,sensor,sensor
2023-01-01T18:15:00Z,4.757533349,3.612742847,0.258839974,sensor,sensor
2023-01-01T18:30:00Z,4.90817905,3.634275181,0.268668155,sensor,sensor
2023-01-01T18:45:00Z,4.892995035,3.645273583,0.24457279,sensor,sensor
2023-01-01T19:00:00Z,4.772478604,3.666101508,0.236363682,sensor,sensor
2023-01-01T19:15:00Z,4.565650338,3.673886293,0.228927937,sensor,sensor
2023-01-01T19:30:00Z,4.421077672,3.654066896,0.282265102,sensor,sensor
2023-01-01T19:45:00Z,4.464173617,3.690778205,0.225989117,sensor,sensor
2023-01-01T20:00:00Z,4.223079112,3.698526019,0.210774983,sensor,sensor
2023-01-01T20:15:00Z,4.551074749,3.696504562,0.24284527,sensor,sensor
2023-01-01T20:30:00Z,4.392478182,3.709190205,0.220034474,sensor,sensor
2023-01-01T20:45:00Z,4.335593538,3.7028692,0.258485704,sensor,sensor
2023-01-01T21:00:00Z,4.349775434,3.72500221,0.233129731,sensor,sensor
2023-01-01T21:15:00Z,4.223079112,3.738304132,0.224635945,sensor,sensor
2023-01-01T21:30:00Z,4.167447904,3.741036074,0.245113635,sensor,sensor
2023-01-01T21:45:00Z,4.15360519,3.754749894,0.209401549,sensor,sensor
2023-01-01T22:00:00Z,4.098494346,3.75584834,0.230864527,sensor,sensor
2023-01-01T22:15:00Z,4.098494346,3.759395053,0.239140885,sensor,sensor
2023-01-01T22:30:00Z,4.016606879,3.786409616,0.211462077,sensor,sensor
2023-01-01T22:45:00Z,3.855626632,3.792618352,0.191540894,sensor,sensor
2023-01-01T23:00:00Z,4.057433911,3.794843238,0.206080749,sensor,sensor
2023-01-01T23:15:00Z,3.976012942,3.809923622,0.18904832,sensor,sensor
2023-01-01T23:30:00Z,3.922249756,3.821947289,0.192407603,sensor,sensor
2023-01-01T23:45:00Z,3.842379341,3.826613837,0.18554516,sensor,sensor
2023-01-02T00:00:00Z,4.043798982,3.822713729,0.202026129,sensor,sensor
2023-01-02T00:15:00Z,3.962533376,3.85100583,0.178499584,sensor,sensor
2023-01-02T00:30:00Z,3.711320817,3.859340915,0.177978746,sensor,sensor
2023-01-02T00:45:00Z,3.750368678,3.859079834,0.182277531,sensor,sensor
2023-01-02T01:00:00Z,3.750368678,3.871362806,0.157687287,sensor,sensor
2023-01-02T01:15:00Z,3.672503673,3.879289821,0.15759231,sensor,sensor
2023-01-02T01:30:00Z,3.646753597,3.863937512,0.192293256,sensor,sensor
2023-01-02T01:45:00Z,3.570116837,3.8887378,0.162654791,sensor,sensor
2023-01-02T02:00:00Z,3.621105828,3.889170572,0.180293911,sensor,sensor
2023-01-02T02:15:00Z,3.582825796,3.908395128,0.163921174,sensor,sensor
2023-01-02T02:30:00Z,3.582825796,3.921918856,0.152514845,sensor,sensor
2023-01-02T02:45:00Z,3.557433384,3.914811674,0.181086855,sensor,sensor
2023-01-02T03:00:00Z,3.469362402,3.920870889,0.180037171,sensor,sensor
2023-01-02T03:15:00Z,3.456882575,3.931766665,0.180921845,sensor,sensor
2023-01-02T03:30:00Z,3.407217146,3.968541704,0.144876697,sensor,sensor
2023-01-02T03:45:00Z,3.345705693,3.952969109,0.193726355,sensor,sensor
2023-01-02T04:00:00Z,3.236577476,3.970454542,0.156855478,sensor,sensor
2023-01-02T04:15:00Z,3.419595445,3.991537416,0.130510397,sensor,sensor
2023-01-02T04:30:00Z,3.456882575,3.975342386,0.154076543,sensor,sensor
2023-01-02T04:45:00Z,3.357957351,4.004829573,0.126679322,sensor,sensor
2023-01-02T05:00:00Z,NA,3.996317586,0.141293629,sensor,sensor
2023-01-02T05:15:00Z,3.333479327,4.018805698,0.13792113,sensor,sensor
2023-01-02T05:30:00Z,3.345705693,4.016949525,0.143233395,sensor,sensor
2023-01-02T05:45:00Z,3.200655145,4.029839249,0.141451996,sensor,sensor
2023-01-02T06:00:00Z,3.248601938,4.042119254,0.121677448,sensor,sensor
2023-01-02T06:15:00Z,3.212604092,4.031030703,0.158974313,sensor,sensor
2023-01-02T06:30:00Z,3.212604092,4.03527462,0.133311425,sensor,sensor
2023-01-02T06:45:00Z,3.200655145,4.058903093,0.140333521,sensor,sensor
2023-01-02T07:00:00Z,3.224578198,4.083807173,0.095848511,sensor,sensor
2023-01-02T07:15:00Z,3.082546752,4.077164406,0.134702866,sensor,sensor
2023-01-02T07:30:00Z,3.10596784,4.101129673,0.098136564,sensor,sensor
2023-01-02T07:45:00Z,3.082546752,4.074266078,0.144851907,sensor,sensor
2023-01-02T08:00:00Z,3.059225762,4.097455141,0.11657158,sensor,sensor
2023-01-02T08:15:00Z,3.070873751,4.097105755,0.127442993,sensor,sensor
2023-01-02T08:30:00Z,2.989862398,4.110856434,0.127261348,sensor,sensor
2023-01-02T08:45:00Z,3.141287372,4.129795397,0.110968666,sensor,sensor
2023-01-02T09:00:00Z,3.024431747,4.127549544,0.135278407,sensor,sensor
2023-01-02T09:15:00Z,3.024431747,4.124960512,0.126205315,sensor,sensor
2023-01-02T09:30:00Z,3.012883684,4.142289365,0.099748974,sensor,sensor
2023-01-02T09:45:00Z,2.932745165,4.146639296,0.143966471,sensor,sensor
2023-01-02T10:00:00Z,2.955517381,4.153482601,0.103541806,sensor,sensor
2023-01-02T10:15:00Z,2.97838915,4.165108422,0.119664959,sensor,sensor
2023-01-02T10:30:00Z,2.989862398,4.17094267,0.10809309,sensor,sensor
2023-01-02T10:45:00Z,2.887498993,4.167131368,0.115702453,sensor,sensor
2023-01-02T11:00:00Z,2.932745165,4.176101737,0.127847017,sensor,sensor
2023-01-02T11:15:00Z,2.842649832,4.200767009,0.101128343,sensor,sensor
2023-01-02T11:30:00Z,2.809273016,4.215418096,0.085395757,sensor,sensor
2023-01-02T11:45:00Z,2.842649832,4.220263062,0.085890615,sensor,sensor
2023-01-02T12:00:00Z,2.743186611,4.222583971,0.099885447,sensor,sensor
2023-01-02T12:15:00Z,2.820373879,4.228866756,0.096020454,sensor,sensor
2023-01-02T12:30:00Z,2.798196877,4.216877203,0.113655724,sensor,sensor
2023-01-02T12:45:00Z,2.710476337,4.227188169,0.109565105,sensor,sensor
2023-01-02T13:00:00Z,2.710476337,4.241573719,0.099913814,sensor,sensor
2023-01-02T13:15:00Z,2.754139316,4.258443837,0.066820009,sensor,sensor
2023-01-02T13:30:00Z,2.710476337,4.25201836,0.108212771,sensor,sensor
2023-01-02T13:45:00Z,2.69962215,4.263390157,0.108441009,sensor,sensor
2023-01-02T14:00:00Z,2.656451247,4.28438949,0.07316737,sensor,sensor
2023-01-02T14:15:00Z,2.68879256,4.284869813,0.089571776,sensor,sensor
2023-01-02T14:30:00Z,2.677987555,4.289965978,0.080275734,sensor,sensor
2023-01-02T14:45:00Z,2.677987555,4.28763856,0.09034242,sensor,sensor
2023-01-02T15:00:00Z,2.624330848,4.280378558,0.101396316,sensor,sensor
2023-01-02T15:15:00Z,2.635013123,4.312149702,0.081645517,sensor,sensor
2023-01-02T15:30:00Z,2.61367308,4.297240288,0.105530687,sensor,sensor
2023-01-02T15:45:00Z,2.58184669,4.313568675,0.11311112,sensor,sensor
2023-01-02T16:00:00Z,2.560751395,4.323513196,0.0868575,sensor,sensor
2023-01-02T16:15:00Z,2.508440443,4.325758761,0.111537388,sensor,sensor
2023-01-02T16:30:00Z,2.539753817,4.328418128,0.093480889,sensor,sensor
2023-01-02T16:45:00Z,2.518853853,4.338278019,0.109883229,sensor,sensor
2023-01-02T17:00:00Z,2.635013123,4.32777774,0.090170062,sensor,sensor
2023-01-02T17:15:00Z,2.487686702,4.342582582,0.125770323,sensor,sensor
2023-01-02T17:30:00Z,2.498051397,4.369448954,0.06242181,sensor,sensor
2023-01-02T17:45:00Z,2.58184669,4.351622794,0.108039627,sensor,sensor
2023-01-02T18:00:00Z,2.446471166,4.361677509,0.099593822,sensor,sensor
2023-01-02T18:15:00Z,2.539753817,4.365740359,0.099598353,sensor,sensor
2023-01-02T18:30:00Z,2.52929164,4.368733906,0.083722632,sensor,sensor
2023-01-02T18:45:00Z,2.508440443,4.379902088,0.070334263,sensor,sensor
2023-01-02T19:00:00Z,2.498051397,4.375477191,0.084685849,sensor,sensor
2023-01-02T19:15:00Z,2.456738589,4.385197231,0.102153367,sensor,sensor
2023-01-02T19:30:00Z,2.508440443,4.377731175,0.10032639,sensor,sensor
2023-01-02T19:45:00Z,2.477346344,4.409127525,0.069207924,sensor,sensor
2023-01-02T20:00:00Z,2.487686702,4.379855752,0.123478431,sensor,sensor
2023-01-02T20:15:00Z,2.436228028,4.398527972,0.092661525,sensor,sensor
2023-01-02T20:30:00Z,2.446471166,4.398007779,0.105421651,sensor,sensor
2023-01-02T20:45:00Z,2.446471166,4.40938387,0.062898984,sensor,sensor
2023-01-02T21:00:00Z,2.415814553,4.406904198,0.083007721,sensor,sensor
2023-01-02T21:15:00Z,2.40564419,4.409504475,0.104865484,sensor,sensor
2023-01-02T21:30:00Z,2.40564419,4.411417632,0.099647709,sensor,sensor
2023-01-02T21:45:00Z,2.335129399,4.409554661,0.092445693,sensor,sensor
2023-01-02T22:00:00Z,2.436228028,4.413388633,0.094237992,sensor,sensor
2023-01-02T22:15:00Z,2.395498059,4.411353708,0.096037325,sensor,sensor
2023-01-02T22:30:00Z,2.385376147,4.431248294,0.075033244,sensor,sensor
2023-01-02T22:45:00Z,2.446471166,4.425544362,0.084692672,sensor,sensor
2023-01-02T23:00:00Z,2.385376147,4.439006441,0.084023191,sensor,sensor
2023-01-02T23:15:00Z,2.37527844,4.441288417,0.067195264,sensor,sensor
2023-01-02T23:30:00Z,2.446471166,4.422152241,0.084114898,sensor,sensor
2023-01-02T23:45:00Z,2.395498059,4.42943726,0.117348342,sensor,sensor
2023-01-03T00:00:00Z,2.335129399,4.442920607,0.063696228,sensor,sensor
2023-01-03T00:15:00Z,2.335129399,4.444324806,0.091923902,sensor,sensor
2023-01-03T00:30:00Z,2.325152519,4.446193368,0.089066039,sensor,sensor
2023-01-03T00:45:00Z,2.365204925,4.449679052,0.085771863,sensor,sensor
2023-01-03T01:00:00Z,2.335129399,4.461258489,0.055221915,sensor,sensor
2023-01-03T01:15:00Z,2.345130418,4.441080862,0.113549537,sensor,sensor
2023-01-03T01:30:00Z,2.275629725,4.456096742,0.089592405,sensor,sensor
2023-01-03T01:45:00Z,2.335129399,4.455336746,0.086868538,sensor,sensor
2023-01-03T02:00:00Z,2.265797394,4.45830624,0.088398542,sensor,sensor
2023-01-03T02:15:00Z,2.315199764,4.455422368,0.070362803,sensor,sensor
2023-01-03T02:30:00Z,2.295366575,4.450052456,0.106573441,sensor,sensor
2023-01-03T02:45:00Z,2.295366575,4.466184623,0.064042447,sensor,sensor
2023-01-03T03:00:00Z,2.275629725,4.45581321,0.106373676,sensor,sensor
2023-01-03T03:15:00Z,2.246204851,4.456126498,0.083606175,sensor,sensor
2023-01-03T03:30:00Z,2.265797394,4.454707542,0.078075137,sensor,sensor
2023-01-03T03:45:00Z,2.255989107,4.454357082,0.097558883,sensor,sensor
2023-01-03T04:00:00Z,2.275629725,4.45411488,0.086786102,sensor,sensor
2023-01-03T04:15:00Z,2.207307862,4.469101507,0.036323028,sensor,sensor
2023-01-03T04:30:00Z,2.246204851,4.456226643,0.074122424,sensor,sensor
2023-01-03T04:45:00Z,2.197643556,4.468593412,0.059183861,sensor,sensor
2023-01-03T05:00:00Z,NA,4.460762676,0.075731171,sensor,sensor
2023-01-03T05:15:00Z,2.216996131,4.455215016,0.073683682,sensor,sensor
2023-01-03T05:30:00Z,2.178386777,4.465721057,0.046512031,sensor,sensor
2023-01-03T05:45:00Z,2.207307862,4.454953789,0.083935977,sensor,sensor
2023-01-03T06:00:00Z,2.236444612,4.454616537,0.08679066,sensor,sensor
2023-01-03T06:15:00Z,2.207307862,4.447878446,0.091566038,sensor,sensor
2023-01-03T06:30:00Z,2.216996131,4.457795467,0.092043473,sensor,sensor
2023-01-03T06:45:00Z,2.168794278,4.46486989,0.039736893,sensor,sensor
2023-01-03T07:00:00Z,2.159225686,4.444218009,0.08104403,sensor,sensor
2023-01-03T07:15:00Z,2.130663222,4.446725444,0.089012094,sensor,sensor
2023-01-03T07:30:00Z,2.188003199,4.455803952,0.067987769,sensor,sensor
2023-01-03T07:45:00Z,2.197643556,4.467232275,0.061247827,sensor,sensor
2023-01-03T08:00:00Z,2.149680988,4.456341528,0.076317389,sensor,sensor
2023-01-03T08:15:00Z,2.159225686,4.453435503,0.070817684,sensor,sensor
2023-01-03T08:30:00Z,2.140160172,4.44100905,0.064341716,sensor,sensor
2023-01-03T08:45:00Z,2.178386777,4.445607821,0.065252381,sensor,sensor
2023-01-03T09:00:00Z,2.111740868,4.440977124,0.077891705,sensor,sensor
2023-01-03T09:15:00Z,2.111740868,4.448678912,0.052850044,sensor,sensor
2023-01-03T09:30:00Z,2.074181954,4.458240857,0.02552231,sensor,sensor
2023-01-03T09:45:00Z,2.102315436,4.432572939,0.062115454,sensor,sensor
2023-01-03T10:00:00Z,2.102315436,4.437189345,0.078130486,sensor,sensor
2023-01-03T10:15:00Z,2.121190125,4.436221294,0.071758545,sensor,sensor
2023-01-03T10:30:00Z,2.102315436,4.43658299,0.064840423,sensor,sensor
2023-01-03T10:45:00Z,2.046262403,4.449458908,0.03710454,sensor,sensor
2023-01-03T11:00:00Z,2.092913815,4.453572589,0.033618413,sensor,sensor
2023-01-03T11:15:00Z,2.092913815,4.448120542,0.044332227,sensor,sensor
2023-01-03T11:30:00Z,2.092913815,4.445124556,0.072965738,sensor,sensor
2023-01-03T11:45:00Z,2.074181954,4.430922232,0.078109726,sensor,sensor
2023-01-03T12:00:00Z,2.046262403,4.440392281,0.062119008,sensor,sensor
2023-01-03T12:15:00Z,2.046262403,4.448783377,0.050334117,sensor,sensor
2023-01-03T12:30:00Z,2.046262403,4.434183777,0.077345936,sensor,sensor
2023-01-03T12:45:00Z,2.037003361,4.442172674,0.041632431,sensor,sensor
2023-01-03T13:00:00Z,2.027768033,4.450106073,0.034969905,sensor,sensor
2023-01-03T13:15:00Z,2.009368464,4.430028428,0.073530762,sensor,sensor
2023-01-03T13:30:00Z,2.037003361,4.435195541,0.066536038,sensor,sensor
2023-01-03T13:45:00Z,2.009368464,4.438978097,0.044641485,sensor,sensor
2023-01-03T14:00:00Z,2.037003361,4.44364665,0.045546104,sensor,sensor
2023-01-03T14:15:00Z,2.009368464,4.468259596,0.026767486,sensor,sensor
2023-01-03T14:30:00Z,2.000204196,4.455539623,0.022315089,sensor,sensor
2023-01-03T14:45:00Z,2.018556406,4.440808006,0.070242515,sensor,sensor
2023-01-03T15:00:00Z,2.000204196,4.436363229,0.068984111,sensor,sensor
2023-01-03T15:15:00Z,1.991063585,4.456555283,0.056436365,sensor,sensor
2023-01-03T15:30:00Z,1.991063585,4.453840037,0.049436283,sensor,sensor
