# Precip_Increm.daily_precip@Wade_Met.20221001.csv generated at 2026-01-14 16:03:13 (UTC-05:00) by AQUARIUS Time-Series 21.3.212.0
# 
# Time-series identifier: Precip Increm.daily_precip@Wade_Met
# Location: Wade Brook
# UTC offset: (UTC+00:00)
# Value units: mm
# Value parameter: Precip Increm
# Interpolation type: Preceding Totals
# Time-series type: Derived
# 
# Export options: Corrected signal from 2022-10-01T00:00:00Z to 2025-09-30T00:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+00:00),Value,Approval Level,Grade,Qualifiers
2025-01-21T04:00:00Z,2025-01-21 04:00:00,0,Working,0,
2025-01-22T04:00:00Z,2025-01-22 04:00:00,0,Working,0,
2025-01-23T04:00:00Z,2025-01-23 04:00:00,0,Working,0,
2025-01-24T04:00:00Z,2025-01-24 04:00:00,0,Working,0,
2025-01-25T04:00:00Z,2025-01-25 04:00:00,0,Working,0,
2025-01-26T04:00:00Z,2025-01-26 04:00:00,0,Working,0,
2025-01-27T04:00:00Z,2025-01-27 04:00:00,0,Working,0,
2025-01-28T04:00:00Z,2025-01-28 04:00:00,0.200048828125,Working,0,
2025-01-29T04:00:00Z,2025-01-29 04:00:00,0,Working,0,
2025-01-30T04:00:00Z,2025-01-30 04:00:00,0,Working,0,
2025-01-31T04:00:00Z,2025-01-31 04:00:00,0,Working,0,
2025-02-01T04:00:00Z,2025-02-01 04:00:00,0.600146484375,Working,0,
2025-02-02T04:00:00Z,2025-02-02 04:00:00,0,Working,0,
2025-02-03T04:00:00Z,2025-02-03 04:00:00,0,Working,0,
2025-02-04T04:00:00Z,2025-02-04 04:00:00,0,Working,0,
2025-02-05T04:00:00Z,2025-02-05 04:00:00,0,Working,0,
2025-02-06T04:00:00Z,2025-02-06 04:00:00,0,Working,0,
2025-02-07T04:00:00Z,2025-02-07 04:00:00,0,Working,0,
2025-02-08T04:00:00Z,2025-02-08 04:00:00,0,Working,0,
2025-02-09T04:00:00Z,2025-02-09 04:00:00,0,Working,0,
2025-02-10T04:00:00Z,2025-02-10 04:00:00,0,Working,0,
2025-02-11T04:00:00Z,2025-02-11 04:00:00,0,Working,0,
2025-02-12T04:00:00Z,2025-02-12 04:00:00,0,Working,0,
2025-02-13T04:00:00Z,2025-02-13 04:00:00,0,Working,0,
2025-02-14T04:00:00Z,2025-02-14 04:00:00,0.600146484375,Working,0,
2025-02-15T04:00:00Z,2025-02-15 04:00:00,0,Working,0,
2025-02-16T04:00:00Z,2025-02-16 04:00:00,0,Working,0,
2025-02-17T04:00:00Z,2025-02-17 04:00:00,0,Working,0,
2025-02-18T04:00:00Z,2025-02-18 04:00:00,0,Working,0,
2025-02-19T04:00:00Z,2025-02-19 04:00:00,0,Working,0,
2025-02-20T04:00:00Z,2025-02-20 04:00:00,0,Working,0,
2025-02-21T04:00:00Z,2025-02-21 04:00:00,0,Working,0,
2025-02-22T04:00:00Z,2025-02-22 04:00:00,0,Working,0,
2025-02-23T04:00:00Z,2025-02-23 04:00:00,0,Working,0,
2025-02-24T04:00:00Z,2025-02-24 04:00:00,0,Working,0,
2025-02-25T04:00:00Z,2025-02-25 04:00:00,9.20224609375001,Working,0,
2025-02-26T04:00:00Z,2025-02-26 04:00:00,9.40229492187501,Working,0,
2025-02-27T04:00:00Z,2025-02-27 04:00:00,1.20029296875,Working,0,
2025-03-01T04:00:00Z,2025-03-01 04:00:00,0,Working,0,
2025-03-02T04:00:00Z,2025-03-02 04:00:00,5.001220703125,Working,0,
2025-03-03T04:00:00Z,2025-03-03 04:00:00,0,Working,0,
2025-03-04T04:00:00Z,2025-03-04 04:00:00,0,Working,0,
2025-03-05T04:00:00Z,2025-03-05 04:00:00,3.800927734375,Working,0,
2025-03-06T04:00:00Z,2025-03-06 04:00:00,18.4044921875,Working,0,
2025-03-07T04:00:00Z,2025-03-07 04:00:00,5.20126953125,Working,0,
2025-03-08T04:00:00Z,2025-03-08 04:00:00,1.000244140625,Working,0,
2025-03-09T04:00:00Z,2025-03-09 04:00:00,0,Working,0,
2025-03-10T04:00:00Z,2025-03-10 04:00:00,0,Working,0,
2025-03-11T04:00:00Z,2025-03-11 04:00:00,1.600390625,Working,0,
2025-03-12T04:00:00Z,2025-03-12 04:00:00,1.600390625,Working,0,
2025-03-13T04:00:00Z,2025-03-13 04:00:00,0,Working,0,
2025-03-14T04:00:00Z,2025-03-14 04:00:00,0,Working,0,
2025-03-15T04:00:00Z,2025-03-15 04:00:00,0,Working,0,
2025-03-16T04:00:00Z,2025-03-16 04:00:00,0,Working,0,
2025-03-17T04:00:00Z,2025-03-17 04:00:00,9.002197265625,Working,0,
2025-03-18T04:00:00Z,2025-03-18 04:00:00,5.801416015625,Working,0,
2025-03-19T04:00:00Z,2025-03-19 04:00:00,0.8001953125,Working,0,
2025-03-20T04:00:00Z,2025-03-20 04:00:00,0,Working,0,
2025-03-21T04:00:00Z,2025-03-21 04:00:00,0,Working,0,
2025-03-22T04:00:00Z,2025-03-22 04:00:00,11.402783203125,Working,0,
2025-03-23T04:00:00Z,2025-03-23 04:00:00,8.00195312500001,Working,0,
2025-03-24T04:00:00Z,2025-03-24 04:00:00,0.40009765625,Working,0,
2025-03-25T04:00:00Z,2025-03-25 04:00:00,0.600146484375,Working,0,
2025-03-26T04:00:00Z,2025-03-26 04:00:00,3.400830078125,Working,0,
2025-03-27T04:00:00Z,2025-03-27 04:00:00,4.0009765625,Working,0,
2025-03-28T04:00:00Z,2025-03-28 04:00:00,4.601123046875,Working,0,
2025-03-29T04:00:00Z,2025-03-29 04:00:00,0,Working,0,
2025-03-30T04:00:00Z,2025-03-30 04:00:00,0,Working,0,
2025-03-31T04:00:00Z,2025-03-31 04:00:00,16.40400390625,Working,0,
2025-04-01T04:00:00Z,2025-04-01 04:00:00,4.0009765625,Working,0,
2025-04-02T04:00:00Z,2025-04-02 04:00:00,0,Working,0,
2025-04-03T04:00:00Z,2025-04-03 04:00:00,0,Working,0,
2025-04-04T04:00:00Z,2025-04-04 04:00:00,20.0048828125,Working,0,
2025-04-05T04:00:00Z,2025-04-05 04:00:00,0,Working,0,
2025-04-06T04:00:00Z,2025-04-06 04:00:00,5.401318359375,Working,0,
2025-04-07T04:00:00Z,2025-04-07 04:00:00,2.4005859375,Working,0,
2025-04-08T04:00:00Z,2025-04-08 04:00:00,0,Working,0,
2025-04-09T04:00:00Z,2025-04-09 04:00:00,4.0009765625,Working,0,
2025-04-10T04:00:00Z,2025-04-10 04:00:00,4.40107421875,Working,0,
2025-04-11T04:00:00Z,2025-04-11 04:00:00,0.200048828125,Working,0,
2025-04-12T04:00:00Z,2025-04-12 04:00:00,0.600146484375,Working,0,
2025-04-13T04:00:00Z,2025-04-13 04:00:00,2.4005859375,Working,0,
2025-04-14T04:00:00Z,2025-04-14 04:00:00,0.200048828125,Working,0,
2025-04-15T04:00:00Z,2025-04-15 04:00:00,0.200048828125,Working,0,
2025-04-16T04:00:00Z,2025-04-16 04:00:00,2.00048828125,Working,0,
2025-04-17T04:00:00Z,2025-04-17 04:00:00,2.80068359375,Working,0,
2025-04-18T04:00:00Z,2025-04-18 04:00:00,5.001220703125,Working,0,
2025-04-19T04:00:00Z,2025-04-19 04:00:00,0,Working,0,
2025-04-20T04:00:00Z,2025-04-20 04:00:00,15.60380859375,Working,0,
2025-04-21T04:00:00Z,2025-04-21 04:00:00,0,Working,0,
2025-04-22T04:00:00Z,2025-04-22 04:00:00,2.200537109375,Working,0,
2025-04-23T04:00:00Z,2025-04-23 04:00:00,1.400341796875,Working,0,
2025-04-24T04:00:00Z,2025-04-24 04:00:00,0,Working,0,
2025-04-25T04:00:00Z,2025-04-25 04:00:00,0.600146484375,Working,0,
2025-04-26T04:00:00Z,2025-04-26 04:00:00,0,Working,0,
2025-04-27T04:00:00Z,2025-04-27 04:00:00,24.606005859375,Working,0,
2025-04-28T04:00:00Z,2025-04-28 04:00:00,14.203466796875,Working,0,
2025-04-29T04:00:00Z,2025-04-29 04:00:00,1.600390625,Working,0,
2025-04-30T04:00:00Z,2025-04-30 04:00:00,9.802392578125,Working,0,
2025-05-01T04:00:00Z,2025-05-01 04:00:00,0,Working,0,
2025-05-02T04:00:00Z,2025-05-02 04:00:00,0,Working,0,
2025-05-03T04:00:00Z,2025-05-03 04:00:00,4.40107421875,Working,0,
2025-05-04T04:00:00Z,2025-05-04 04:00:00,3.800927734375,Working,0,
2025-05-05T04:00:00Z,2025-05-05 04:00:00,4.201025390625,Working,0,
2025-05-06T04:00:00Z,2025-05-06 04:00:00,0,Working,0,
2025-05-07T04:00:00Z,2025-05-07 04:00:00,2.80068359375,Working,0,
2025-05-08T04:00:00Z,2025-05-08 04:00:00,0,Working,0,
2025-05-09T04:00:00Z,2025-05-09 04:00:00,1.000244140625,Working,0,
2025-05-10T04:00:00Z,2025-05-10 04:00:00,25.006103515625,Working,0,
2025-05-11T04:00:00Z,2025-05-11 04:00:00,8.80214843750001,Working,0,
2025-05-12T04:00:00Z,2025-05-12 04:00:00,0,Working,0,
2025-05-13T04:00:00Z,2025-05-13 04:00:00,0,Working,0,
2025-05-14T04:00:00Z,2025-05-14 04:00:00,0,Working,0,
2025-05-15T04:00:00Z,2025-05-15 04:00:00,0,Working,0,
2025-05-16T04:00:00Z,2025-05-16 04:00:00,0,Working,0,
2025-05-17T04:00:00Z,2025-05-17 04:00:00,6.80166015625,Working,0,
2025-05-18T04:00:00Z,2025-05-18 04:00:00,28.40693359375,Working,0,
2025-05-19T04:00:00Z,2025-05-19 04:00:00,17.20419921875,Working,0,
2025-05-20T04:00:00Z,2025-05-20 04:00:00,13.803369140625,Working,0,
2025-05-21T04:00:00Z,2025-05-21 04:00:00,1.000244140625,Working,0,
2025-05-22T04:00:00Z,2025-05-22 04:00:00,0.40009765625,Working,0,
2025-05-23T04:00:00Z,2025-05-23 04:00:00,4.801171875,Working,0,
2025-05-24T04:00:00Z,2025-05-24 04:00:00,8.00195312500001,Working,0,
2025-05-25T04:00:00Z,2025-05-25 04:00:00,8.20200195312501,Working,0,
2025-05-26T04:00:00Z,2025-05-26 04:00:00,2.4005859375,Working,0,
2025-05-27T04:00:00Z,2025-05-27 04:00:00,0,Working,0,
2025-05-28T04:00:00Z,2025-05-28 04:00:00,0,Working,0,
2025-05-29T04:00:00Z,2025-05-29 04:00:00,0,Working,0,
2025-05-30T04:00:00Z,2025-05-30 04:00:00,7.2017578125,Working,0,
2025-05-31T04:00:00Z,2025-05-31 04:00:00,0.200048828125,Working,0,
2025-06-01T04:00:00Z,2025-06-01 04:00:00,30.4074218749999,Working,0,
2025-06-02T04:00:00Z,2025-06-02 04:00:00,2.00048828125,Working,0,
2025-06-03T04:00:00Z,2025-06-03 04:00:00,0.40009765625,Working,0,
2025-06-04T04:00:00Z,2025-06-04 04:00:00,0,Working,0,
2025-06-05T04:00:00Z,2025-06-05 04:00:00,0,Working,0,
2025-06-06T04:00:00Z,2025-06-06 04:00:00,0,Working,0,
2025-06-07T04:00:00Z,2025-06-07 04:00:00,4.201025390625,Working,0,
2025-06-08T04:00:00Z,2025-06-08 04:00:00,16.8041015625,Working,0,
2025-06-09T04:00:00Z,2025-06-09 04:00:00,0,Working,0,
2025-06-10T04:00:00Z,2025-06-10 04:00:00,0.600146484375,Working,0,
2025-06-11T04:00:00Z,2025-06-11 04:00:00,3.800927734375,Working,0,
2025-06-12T04:00:00Z,2025-06-12 04:00:00,0,Working,0,
2025-06-13T04:00:00Z,2025-06-13 04:00:00,1.000244140625,Working,0,
2025-06-14T04:00:00Z,2025-06-14 04:00:00,0,Working,0,
2025-06-15T04:00:00Z,2025-06-15 04:00:00,0,Working,0,
2025-06-16T04:00:00Z,2025-06-16 04:00:00,0,Working,0,
2025-06-17T04:00:00Z,2025-06-17 04:00:00,0,Working,0,
2025-06-18T04:00:00Z,2025-06-18 04:00:00,0,Working,0,
2025-06-19T04:00:00Z,2025-06-19 04:00:00,0,Working,0,
2025-06-20T04:00:00Z,2025-06-20 04:00:00,15.803857421875,Working,0,
2025-06-21T04:00:00Z,2025-06-21 04:00:00,9.00219726562501,Working,0,
2025-06-22T04:00:00Z,2025-06-22 04:00:00,0.200048828125,Working,0,
2025-06-23T04:00:00Z,2025-06-23 04:00:00,4.201025390625,Working,0,
2025-06-24T04:00:00Z,2025-06-24 04:00:00,0,Working,0,
2025-06-25T04:00:00Z,2025-06-25 04:00:00,0,Working,0,
2025-06-26T04:00:00Z,2025-06-26 04:00:00,0,Working,0,
2025-06-27T04:00:00Z,2025-06-27 04:00:00,0,Working,0,
2025-06-28T04:00:00Z,2025-06-28 04:00:00,12.603076171875,Working,0,
2025-06-29T04:00:00Z,2025-06-29 04:00:00,16.40400390625,Working,0,
2025-06-30T04:00:00Z,2025-06-30 04:00:00,0.600146484375,Working,0,
2025-07-01T04:00:00Z,2025-07-01 04:00:00,0,Working,0,
2025-07-02T04:00:00Z,2025-07-02 04:00:00,9.60234375,Working,0,
2025-07-03T04:00:00Z,2025-07-03 04:00:00,0,Working,0,
2025-07-04T04:00:00Z,2025-07-04 04:00:00,10.80263671875,Working,0,
2025-07-05T04:00:00Z,2025-07-05 04:00:00,0,Working,0,
2025-07-06T04:00:00Z,2025-07-06 04:00:00,0,Working,0,
2025-07-07T04:00:00Z,2025-07-07 04:00:00,0,Working,0,
2025-07-08T04:00:00Z,2025-07-08 04:00:00,19.2046875,Working,0,
2025-07-09T04:00:00Z,2025-07-09 04:00:00,2.80068359375,Working,0,
2025-07-10T04:00:00Z,2025-07-10 04:00:00,0,Working,0,
2025-07-11T04:00:00Z,2025-07-11 04:00:00,49.812158203125,Working,0,
2025-07-12T04:00:00Z,2025-07-12 04:00:00,0,Working,0,
2025-07-13T04:00:00Z,2025-07-13 04:00:00,0,Working,0,
2025-07-14T04:00:00Z,2025-07-14 04:00:00,13.803369140625,Working,0,
2025-07-15T04:00:00Z,2025-07-15 04:00:00,0.600146484375,Working,0,
2025-07-16T04:00:00Z,2025-07-16 04:00:00,0,Working,0,
2025-07-17T04:00:00Z,2025-07-17 04:00:00,0,Working,0,
2025-07-18T04:00:00Z,2025-07-18 04:00:00,10.00244140625,Working,0,
2025-07-19T04:00:00Z,2025-07-19 04:00:00,2.200537109375,Working,0,
2025-07-20T04:00:00Z,2025-07-20 04:00:00,0,Working,0,
2025-07-21T04:00:00Z,2025-07-21 04:00:00,17.804345703125,Working,0,
2025-07-22T04:00:00Z,2025-07-22 04:00:00,0,Working,0,
2025-07-23T04:00:00Z,2025-07-23 04:00:00,0,Working,0,
2025-07-24T04:00:00Z,2025-07-24 04:00:00,0,Working,0,
2025-07-25T04:00:00Z,2025-07-25 04:00:00,0,Working,0,
2025-07-26T04:00:00Z,2025-07-26 04:00:00,7.60185546875,Working,0,
2025-07-27T04:00:00Z,2025-07-27 04:00:00,0,Working,0,
2025-07-28T04:00:00Z,2025-07-28 04:00:00,12.803125,Working,0,
2025-07-29T04:00:00Z,2025-07-29 04:00:00,0,Working,0,
2025-07-30T04:00:00Z,2025-07-30 04:00:00,0,Working,0,
2025-07-31T04:00:00Z,2025-07-31 04:00:00,0,Working,0,
2025-08-01T04:00:00Z,2025-08-01 04:00:00,0,Working,0,
2025-08-02T04:00:00Z,2025-08-02 04:00:00,0,Working,0,
2025-08-03T04:00:00Z,2025-08-03 04:00:00,0,Working,0,
2025-08-04T04:00:00Z,2025-08-04 04:00:00,0,Working,0,
2025-08-05T04:00:00Z,2025-08-05 04:00:00,0,Working,0,
2025-08-06T04:00:00Z,2025-08-06 04:00:00,0,Working,0,
2025-08-07T04:00:00Z,2025-08-07 04:00:00,0,Working,0,
2025-08-08T04:00:00Z,2025-08-08 04:00:00,0,Working,0,
2025-08-09T04:00:00Z,2025-08-09 04:00:00,0,Working,0,
2025-08-10T04:00:00Z,2025-08-10 04:00:00,0,Working,0,
2025-08-11T04:00:00Z,2025-08-11 04:00:00,0,Working,0,
2025-08-12T04:00:00Z,2025-08-12 04:00:00,0,Working,0,
2025-08-13T04:00:00Z,2025-08-13 04:00:00,0,Working,0,
2025-08-14T04:00:00Z,2025-08-14 04:00:00,3.60087890625,Working,0,
2025-08-15T04:00:00Z,2025-08-15 04:00:00,0,Working,0,
2025-08-16T04:00:00Z,2025-08-16 04:00:00,0,Working,0,
2025-08-17T04:00:00Z,2025-08-17 04:00:00,0,Working,0,
2025-08-18T04:00:00Z,2025-08-18 04:00:00,6.601611328125,Working,0,
2025-08-19T04:00:00Z,2025-08-19 04:00:00,0.200048828125,Working,0,
2025-08-20T04:00:00Z,2025-08-20 04:00:00,0,Working,0,
2025-08-21T04:00:00Z,2025-08-21 04:00:00,0,Working,0,
2025-08-22T04:00:00Z,2025-08-22 04:00:00,0,Working,0,
2025-08-23T04:00:00Z,2025-08-23 04:00:00,0,Working,0,
2025-08-24T04:00:00Z,2025-08-24 04:00:00,0,Working,0,
2025-08-25T04:00:00Z,2025-08-25 04:00:00,0.200048828125,Working,0,
2025-08-26T04:00:00Z,2025-08-26 04:00:00,4.801171875,Working,0,
2025-08-27T04:00:00Z,2025-08-27 04:00:00,0.40009765625,Working,0,
2025-08-28T04:00:00Z,2025-08-28 04:00:00,0,Working,0,
2025-08-29T04:00:00Z,2025-08-29 04:00:00,0,Working,0,
2025-08-30T04:00:00Z,2025-08-30 04:00:00,12.40302734375,Working,0,
2025-08-31T04:00:00Z,2025-08-31 04:00:00,7.001708984375,Working,0,
2025-09-01T04:00:00Z,2025-09-01 04:00:00,0,Working,0,
2025-09-02T04:00:00Z,2025-09-02 04:00:00,0,Working,0,
2025-09-03T04:00:00Z,2025-09-03 04:00:00,0,Working,0,
2025-09-04T04:00:00Z,2025-09-04 04:00:00,0,Working,0,
2025-09-05T04:00:00Z,2025-09-05 04:00:00,4.0009765625,Working,0,
2025-09-06T04:00:00Z,2025-09-06 04:00:00,10.4025390625,Working,0,
2025-09-07T04:00:00Z,2025-09-07 04:00:00,13.803369140625,Working,0,
2025-09-08T04:00:00Z,2025-09-08 04:00:00,0.200048828125,Working,0,
2025-09-09T04:00:00Z,2025-09-09 04:00:00,0,Working,0,
2025-09-10T04:00:00Z,2025-09-10 04:00:00,0,Working,0,
2025-09-11T04:00:00Z,2025-09-11 04:00:00,0,Working,0,
2025-09-12T04:00:00Z,2025-09-12 04:00:00,0,Working,0,
2025-09-13T04:00:00Z,2025-09-13 04:00:00,0,Working,0,
2025-09-14T04:00:00Z,2025-09-14 04:00:00,0,Working,0,
2025-09-15T04:00:00Z,2025-09-15 04:00:00,2.00048828125,Working,0,
2025-09-16T04:00:00Z,2025-09-16 04:00:00,0,Working,0,
2025-09-17T04:00:00Z,2025-09-17 04:00:00,0,Working,0,
2025-09-18T04:00:00Z,2025-09-18 04:00:00,0,Working,0,
2025-09-19T04:00:00Z,2025-09-19 04:00:00,0,Working,0,
2025-09-20T04:00:00Z,2025-09-20 04:00:00,0,Working,0,
2025-09-21T04:00:00Z,2025-09-21 04:00:00,0,Working,0,
2025-09-22T04:00:00Z,2025-09-22 04:00:00,0,Working,0,
2025-09-23T04:00:00Z,2025-09-23 04:00:00,0,Working,0,
2025-09-24T04:00:00Z,2025-09-24 04:00:00,3.000732421875,Working,0,
2025-09-25T04:00:00Z,2025-09-25 04:00:00,0,Working,0,
2025-09-26T04:00:00Z,2025-09-26 04:00:00,20.805078125,Working,0,
2025-09-27T04:00:00Z,2025-09-27 04:00:00,2.200537109375,Working,0,
2025-09-28T04:00:00Z,2025-09-28 04:00:00,0,Working,0,
2025-09-29T04:00:00Z,2025-09-29 04:00:00,0,Working,0,
